Have_IP,Have_At,URL_Length,URL_Depth,Redirection,https_Domain,TinyURL,Prefix_Suffix,Domain_Length,Digit_Count,Hyphen_Count,Dot_Count,Common_TLD,Subdomain_Count,Label
0,0,0,1,0,0,0,0,16,0,0,3,0,2,0
0,0,0,1,0,0,0,0,13,0,0,2,1,1,0
0,0,0,1,0,0,0,0,14,0,0,2,1,1,0
0,0,0,1,0,0,0,0,18,0,0,2,1,1,0
0,0,0,2,0,0,0,0,21,0,0,2,1,1,0
0,0,0,2,0,0,0,0,18,0,0,2,1,1,0
0,0,0,1,0,0,0,0,11,0,0,2,0,1,0
0,0,0,2,0,0,0,0,18,0,0,2,1,1,0
0,0,0,1,0,0,0,0,15,0,0,2,0,1,0
0,0,0,1,0,0,0,0,15,0,0,2,1,1,0
0,0,0,1,0,0,0,0,17,0,0,3,0,2,0
0,0,0,1,0,0,0,0,15,0,0,2,1,1,0
0,0,0,1,0,0,0,0,14,0,0,2,0,1,0
0,0,0,0,0,0,0,0,19,0,0,2,1,1,0
0,0,0,2,0,0,0,0,16,0,0,2,1,1,0
0,0,0,1,0,0,0,0,16,0,0,3,0,2,0
0,0,0,1,0,0,0,0,23,0,0,2,0,1,0
0,0,0,2,0,0,0,0,9,0,0,1,1,0,0
0,0,0,3,0,0,0,0,20,1,0,3,0,2,0
0,0,0,2,0,0,0,0,19,0,0,2,1,1,0
0,0,0,1,0,0,0,0,17,0,0,3,0,2,0
0,0,0,0,0,0,0,0,10,0,0,2,1,1,0
0,0,0,1,0,0,0,0,17,0,0,2,1,1,0
0,0,0,2,0,0,0,0,10,0,0,1,1,0,0
0,0,0,1,0,0,1,0,15,0,0,2,1,1,0
0,0,0,2,0,0,0,0,17,0,0,2,0,1,0
0,0,0,1,0,0,0,0,17,0,0,2,1,1,0
0,0,0,1,0,0,0,0,17,0,0,3,0,2,0
0,0,0,0,0,0,0,0,17,0,0,2,0,1,0
0,0,0,0,0,0,0,0,19,0,0,2,1,1,0
0,0,0,1,0,0,0,0,17,0,0,2,1,1,0
0,0,0,2,0,0,0,0,13,0,0,2,1,1,0
0,0,0,2,0,0,0,0,15,0,0,2,1,1,0
0,0,0,3,0,0,0,0,18,0,0,2,1,1,0
0,0,0,2,0,0,0,0,15,0,0,2,1,1,0
0,0,0,1,0,0,0,0,9,0,0,2,0,1,0
0,0,0,1,0,0,0,0,14,0,0,2,1,1,0
0,0,0,3,0,0,0,0,11,0,0,1,1,0,0
0,0,0,1,0,0,0,0,20,0,0,1,1,0,0
0,0,0,1,0,0,0,0,18,0,0,2,1,1,0
0,0,0,1,0,0,0,1,16,0,1,2,1,1,0
0,0,0,1,0,0,0,0,18,0,0,2,1,1,0
0,0,0,2,0,0,0,0,20,6,0,2,1,1,0
0,0,0,2,0,0,0,0,14,2,0,2,1,1,0
0,0,0,1,0,0,0,0,14,0,0,2,1,1,0
0,0,1,3,0,0,0,0,25,0,0,2,1,1,0
0,0,0,2,0,0,0,0,18,0,0,1,0,0,0
0,0,0,2,0,0,0,0,18,4,0,2,1,1,0
0,0,0,2,0,0,0,0,16,0,0,2,1,1,0
0,0,0,2,0,0,0,1,12,0,1,2,0,1,0
0,0,1,2,0,0,0,0,28,1,0,3,1,2,0
0,0,0,2,0,0,0,0,14,0,0,2,1,1,0
0,0,0,2,0,0,0,0,24,0,0,2,1,1,0
0,0,0,0,0,0,0,0,11,0,0,2,0,1,0
0,0,0,2,0,0,0,0,12,0,0,2,1,1,0
0,0,0,3,0,0,0,0,18,0,0,2,1,1,0
0,0,0,2,0,0,0,0,14,0,0,1,1,0,0
0,0,0,2,0,0,0,0,17,0,0,2,1,1,0
0,0,0,1,0,0,0,0,9,1,0,1,1,0,0
0,0,0,2,0,0,0,0,20,0,0,2,1,1,0
0,0,0,1,0,0,0,0,15,0,0,2,0,1,0
0,0,0,2,0,0,0,0,18,0,0,3,0,2,0
0,0,0,3,0,0,0,0,13,0,0,2,1,1,0
0,0,0,2,0,0,1,0,20,0,0,3,0,2,0
0,0,0,2,0,0,0,0,6,0,0,1,1,0,0
0,0,0,2,0,0,0,0,10,0,0,2,1,1,0
0,0,0,0,0,0,0,0,16,0,0,2,0,1,0
0,0,0,0,0,0,0,0,15,0,0,2,0,1,0
0,0,0,2,0,0,0,0,13,0,0,2,1,1,0
0,0,0,1,0,0,0,0,17,0,0,3,0,2,0
0,0,0,3,0,0,0,0,17,0,0,2,1,1,0
0,0,0,2,0,0,0,0,23,0,0,2,1,1,0
0,0,0,1,0,0,0,0,14,0,0,1,1,0,0
0,0,0,2,0,0,0,0,12,1,0,2,0,1,0
0,0,0,2,0,0,0,0,21,0,0,2,1,1,0
0,0,0,1,0,0,0,0,16,0,0,2,1,1,0
0,0,0,1,0,0,0,0,24,0,0,2,0,1,0
0,0,0,0,0,0,0,0,13,0,0,2,1,1,0
0,0,0,2,0,0,0,1,18,0,1,2,1,1,0
0,0,0,0,0,0,0,0,19,0,0,2,1,1,0
0,0,0,3,0,0,0,0,21,0,0,2,1,1,0
0,0,0,2,0,0,0,0,21,1,0,2,1,1,0
0,0,0,3,0,0,0,0,19,0,0,2,1,1,0
0,0,0,3,0,0,0,0,19,0,0,2,1,1,0
0,0,0,1,0,0,0,0,11,0,0,1,1,0,0
0,0,0,2,0,0,0,0,16,0,0,2,1,1,0
0,0,0,1,0,0,0,0,18,0,0,2,1,1,0
0,0,0,1,0,0,0,0,16,0,0,2,1,1,0
0,0,0,3,0,0,0,0,19,0,0,1,1,0,0
0,0,0,1,0,0,0,0,11,1,0,2,0,1,0
0,0,0,1,0,0,0,0,12,0,0,2,0,1,0
0,0,0,0,0,0,0,0,20,0,0,2,1,1,0
0,0,0,1,0,0,0,0,18,0,0,2,1,1,0
0,0,0,2,0,0,0,0,8,0,0,1,1,0,0
0,0,0,0,0,0,0,0,17,0,0,2,0,1,0
0,0,0,2,0,0,0,0,13,2,0,2,0,1,0
0,0,0,2,0,0,0,0,21,0,0,3,0,2,0
0,0,0,2,0,0,0,0,8,0,0,1,0,0,0
0,0,0,1,0,0,0,0,18,0,0,2,1,1,0
0,0,0,2,0,0,1,0,11,0,0,3,0,2,0
0,0,0,2,0,0,0,0,13,0,0,2,1,1,0
0,0,0,2,0,0,0,1,23,0,1,2,1,1,0
0,0,0,2,0,0,0,0,14,0,0,2,0,1,0
0,0,0,0,0,0,0,0,13,0,0,2,1,1,0
0,0,0,2,0,0,0,0,14,0,0,2,0,1,0
0,0,0,2,0,0,0,0,14,0,0,2,1,1,0
0,0,0,1,0,0,0,0,12,0,0,2,1,1,0
0,0,0,1,0,0,0,0,11,0,0,1,1,0,0
0,0,0,0,0,0,0,0,16,0,0,2,1,1,0
0,0,0,0,0,0,0,0,21,0,0,2,1,1,0
0,0,0,0,0,0,0,0,19,1,0,2,1,1,0
0,0,0,2,0,0,0,0,26,0,0,2,1,1,0
0,0,0,2,0,0,0,0,19,0,0,2,1,1,0
0,0,0,0,0,0,0,0,14,0,0,2,0,1,0
0,0,0,3,0,0,0,0,20,0,0,2,1,1,0
0,0,0,1,0,0,0,0,20,2,0,2,1,1,0
0,0,0,2,0,0,0,1,20,0,2,2,1,1,0
0,0,0,2,0,0,0,0,14,0,0,3,0,2,0
0,0,0,1,0,0,0,0,18,0,0,2,1,1,0
0,0,0,2,0,0,0,0,14,0,0,2,1,1,0
0,0,0,0,0,0,0,0,17,0,0,2,1,1,0
0,0,0,1,0,0,0,0,18,0,0,2,1,1,0
0,0,0,2,0,0,0,0,21,0,0,3,0,2,0
0,0,0,0,0,0,0,0,12,0,0,2,1,1,0
0,0,0,2,0,0,0,0,21,0,0,2,1,1,0
0,0,0,1,0,0,0,0,18,0,0,2,1,1,0
0,0,0,1,0,0,0,0,13,0,0,2,0,1,0
0,0,0,1,0,0,0,0,14,0,0,2,1,1,0
0,0,0,2,0,0,0,0,16,0,0,2,0,1,0
0,0,0,2,0,0,0,0,13,2,0,2,0,1,0
0,0,0,1,0,0,0,0,15,3,0,2,1,1,0
0,0,0,0,0,0,0,0,17,0,0,2,1,1,0
0,0,0,2,0,0,0,0,13,0,0,3,0,2,0
0,0,0,0,0,0,0,0,15,0,0,2,1,1,0
0,0,0,2,0,0,0,0,13,0,0,2,1,1,0
0,0,0,3,0,0,0,0,12,0,0,2,1,1,0
0,0,0,2,0,0,0,0,11,0,0,2,0,1,0
0,0,0,2,0,0,0,0,13,0,0,2,0,1,0
0,0,0,2,0,0,0,0,20,0,0,2,1,1,0
0,0,0,1,0,0,0,0,15,0,0,2,1,1,0
0,0,0,2,0,0,0,0,25,0,0,2,1,1,0
0,0,0,2,0,0,0,0,11,0,0,2,0,1,0
0,0,0,2,0,0,0,0,17,0,0,2,1,1,0
0,0,0,2,0,0,0,0,18,2,0,2,0,1,0
0,0,0,1,0,0,0,0,11,0,0,2,0,1,0
0,0,0,0,0,0,0,0,23,0,0,2,1,1,0
0,0,0,0,0,0,0,0,13,0,0,2,0,1,0
0,0,0,0,0,0,0,0,19,0,0,2,1,1,0
0,0,0,2,0,0,0,0,12,1,0,2,1,1,0
0,0,0,3,0,0,0,0,14,0,0,2,1,1,0
0,0,0,2,0,0,0,0,10,0,0,1,1,0,0
0,0,0,2,0,0,0,1,26,1,1,2,1,1,0
0,0,0,0,0,0,0,1,22,0,1,2,1,1,0
0,0,0,1,0,0,0,0,18,0,0,2,1,1,0
0,0,0,0,0,0,0,0,20,0,0,2,1,1,0
0,0,0,1,0,0,0,0,14,0,0,2,0,1,0
0,0,0,2,0,0,0,0,12,0,0,2,1,1,0
0,0,0,0,0,0,0,0,20,0,0,3,0,2,0
0,0,0,2,0,0,0,0,16,0,0,3,0,2,0
0,0,0,3,0,0,0,0,18,0,0,2,1,1,0
0,0,0,2,0,0,0,0,15,0,0,2,1,1,0
0,0,0,1,0,0,0,0,11,0,0,1,0,0,0
0,0,0,2,0,0,0,0,15,0,0,2,1,1,0
0,0,0,2,0,0,0,0,21,0,0,2,1,1,0
0,0,0,0,0,0,0,0,18,0,0,2,1,1,0
0,0,0,2,0,0,0,0,16,0,0,2,1,1,0
0,0,0,2,0,0,0,0,19,0,0,2,1,1,0
0,0,0,2,0,0,0,0,19,0,0,2,0,1,0
0,0,0,3,0,0,0,0,20,0,0,2,1,1,0
0,0,0,2,0,0,0,0,14,0,0,1,1,0,0
0,0,0,2,0,0,0,0,17,0,0,2,0,1,0
0,0,0,2,0,0,0,0,20,0,0,2,0,1,0
0,0,0,0,0,0,0,0,15,0,0,2,1,1,0
0,0,0,2,0,0,0,0,17,0,0,3,0,2,0
0,0,0,2,0,0,0,0,17,0,0,2,1,1,0
0,0,0,1,0,0,0,0,16,0,0,2,0,1,0
0,0,0,0,0,0,1,0,17,0,0,2,1,1,0
0,0,0,3,0,0,0,0,14,0,0,2,0,1,0
0,0,0,1,0,0,0,0,21,0,0,2,1,1,0
0,0,0,2,0,0,0,0,15,0,0,3,0,2,0
0,0,0,1,0,0,0,0,17,0,0,2,0,1,0
0,0,0,0,0,0,0,0,15,0,0,2,0,1,0
0,0,0,2,0,0,0,0,18,0,0,2,1,1,0
0,0,0,1,0,0,0,0,11,0,0,1,1,0,0
0,0,0,0,0,0,0,0,10,0,0,2,0,1,0
0,0,0,1,0,0,0,0,13,0,0,2,1,1,0
0,0,0,2,0,0,0,0,19,0,0,2,0,1,0
0,0,0,1,0,0,0,0,15,0,0,2,0,1,0
0,0,0,1,0,0,0,0,21,0,0,2,1,1,0
0,0,0,0,0,0,0,0,13,0,0,2,1,1,0
0,0,0,0,0,0,0,0,25,0,0,2,0,1,0
0,0,0,0,0,0,0,0,15,0,0,2,0,1,0
0,0,0,2,0,0,0,0,19,0,0,2,0,1,0
0,0,0,2,0,0,0,0,9,0,0,1,0,0,0
0,0,0,1,0,0,0,1,16,0,1,2,0,1,0
0,0,0,2,0,0,0,0,13,3,0,2,1,1,0
0,0,0,2,0,0,0,0,14,0,0,2,1,1,0
0,0,0,2,0,0,0,0,20,0,0,2,1,1,0
0,0,0,0,0,0,0,0,17,0,0,3,0,2,0
0,0,0,1,0,0,0,0,31,0,0,2,1,1,0
0,0,0,0,0,0,0,0,14,0,0,2,1,1,0
0,0,0,3,0,0,0,0,19,1,0,2,1,1,0
0,0,0,0,0,0,0,0,22,0,0,3,0,2,0
0,0,0,1,0,0,0,0,13,0,0,1,1,0,0
0,0,0,2,0,0,0,0,8,2,0,1,1,0,0
0,0,0,2,0,0,0,0,20,0,0,2,1,1,0
0,0,0,0,0,0,0,0,17,0,0,2,1,1,0
0,0,0,2,0,0,0,0,14,0,0,2,0,1,0
0,0,0,0,0,0,0,0,19,0,0,2,1,1,0
0,0,0,1,0,0,0,0,15,0,0,2,1,1,0
0,0,0,2,0,0,0,0,19,0,0,2,1,1,0
0,0,0,1,0,0,0,0,10,0,0,2,0,1,0
0,0,0,1,0,0,1,0,15,0,0,2,1,1,0
0,0,0,2,0,0,1,0,26,0,0,2,1,1,0
0,0,0,0,0,0,0,0,10,1,0,2,0,1,0
0,0,0,1,0,0,0,0,21,0,0,2,1,1,0
0,0,0,1,0,0,0,0,24,0,0,2,1,1,0
0,0,0,0,0,0,0,0,15,3,0,2,0,1,0
0,0,0,2,0,0,0,1,27,0,1,2,1,1,0
0,0,0,0,0,0,0,0,16,0,0,2,0,1,0
0,0,0,2,0,0,1,0,11,0,0,2,1,1,0
0,0,0,2,0,0,1,0,16,0,0,2,1,1,0
0,0,0,1,0,0,0,0,20,0,0,3,0,2,0
0,0,0,1,0,0,0,0,17,0,0,2,1,1,0
0,0,0,1,0,0,0,0,15,0,0,2,0,1,0
0,0,0,0,0,0,0,0,17,0,0,2,1,1,0
0,0,0,2,0,0,0,0,13,0,0,2,0,1,0
0,0,0,2,0,0,0,0,19,0,0,2,1,1,0
0,0,0,0,0,0,0,0,11,0,0,2,0,1,0
0,0,0,0,0,0,0,0,15,0,0,2,1,1,0
0,0,0,0,0,0,0,0,14,0,0,2,1,1,0
0,0,0,3,0,0,0,0,14,0,0,2,0,1,0
0,0,0,0,0,0,0,0,12,0,0,1,0,0,0
0,0,0,3,0,0,0,0,17,0,0,2,0,1,0
0,0,0,2,0,0,0,0,20,0,0,2,1,1,0
0,0,0,2,0,0,0,0,13,0,0,2,1,1,0
0,0,0,2,0,0,0,0,18,0,0,2,1,1,0
0,0,0,2,0,0,0,0,14,0,0,2,1,1,0
0,0,0,2,0,0,0,0,16,0,0,2,1,1,0
0,0,0,2,0,0,0,0,14,0,0,2,1,1,0
0,0,0,1,0,0,0,0,16,0,0,2,1,1,0
0,0,0,2,0,0,0,0,13,0,0,2,1,1,0
0,0,0,2,0,0,0,0,11,0,0,2,0,1,0
0,0,0,2,0,0,0,0,24,0,0,2,1,1,0
0,0,0,1,0,0,0,0,15,0,0,2,1,1,0
0,0,0,1,0,0,0,0,10,0,0,2,1,1,0
0,0,0,1,0,0,0,0,14,0,0,2,1,1,0
0,0,0,3,0,0,0,0,23,0,0,2,1,1,0
0,0,0,2,0,0,0,0,16,0,0,3,0,2,0
0,0,0,2,0,0,0,0,20,0,0,2,1,1,0
0,0,0,0,0,0,0,0,24,0,0,2,1,1,0
0,0,0,2,0,0,0,0,15,0,0,2,0,1,0
0,0,0,2,0,0,0,0,15,0,0,2,1,1,0
0,0,0,2,0,0,0,0,19,0,0,2,1,1,0
0,0,0,1,0,0,1,0,17,0,0,2,1,1,0
0,0,0,2,0,0,0,0,20,0,0,2,1,1,0
0,0,0,1,0,0,0,0,11,2,0,2,0,1,0
0,0,0,0,0,0,0,0,17,0,0,2,1,1,0
0,0,0,0,0,0,0,0,16,0,0,2,1,1,0
0,0,0,2,0,0,0,0,19,0,0,2,1,1,0
0,0,0,1,0,0,0,0,18,0,0,2,0,1,0
0,0,0,2,0,0,0,0,16,0,0,2,1,1,0
0,0,0,2,0,0,0,0,21,0,0,2,1,1,0
0,0,0,1,0,0,0,0,13,5,0,2,0,1,0
0,0,0,1,0,0,0,0,17,0,0,2,1,1,0
0,0,0,1,0,0,0,0,12,0,0,2,0,1,0
0,0,0,3,0,0,0,0,17,0,0,2,1,1,0
0,0,0,2,0,0,0,0,16,2,0,3,0,2,0
0,0,0,2,0,0,0,0,12,0,0,3,0,2,0
0,0,0,3,0,0,0,0,13,0,0,2,1,1,0
0,0,0,2,0,0,0,0,18,0,0,2,1,1,0
0,0,0,1,0,0,0,0,18,0,0,2,1,1,0
0,0,0,0,0,0,0,0,12,0,0,2,0,1,0
0,0,0,2,0,0,0,0,16,0,0,2,1,1,0
0,0,0,2,0,0,0,0,16,0,0,3,0,2,0
0,0,0,2,0,0,0,1,22,0,1,2,1,1,0
0,0,0,2,0,0,0,0,25,0,0,3,0,2,0
0,0,0,2,0,0,1,0,16,0,0,2,1,1,0
0,0,0,1,0,0,0,0,13,0,0,2,0,1,0
0,0,0,0,0,0,0,0,15,0,0,2,0,1,0
0,0,0,0,0,0,0,0,16,0,0,2,0,1,0
0,0,0,3,0,0,0,0,13,0,0,2,1,1,0
0,0,0,2,0,0,0,0,13,0,0,2,0,1,0
0,0,0,0,0,0,0,0,17,0,0,1,0,0,0
0,0,0,1,0,0,0,0,15,0,0,2,0,1,0
0,0,0,0,0,0,1,0,16,0,0,2,1,1,0
0,0,0,1,0,0,0,0,13,0,0,2,0,1,0
0,0,0,2,0,0,0,1,21,0,1,2,1,1,0
0,0,0,3,0,0,0,0,15,0,0,2,1,1,0
0,0,0,2,0,0,0,0,15,0,0,2,0,1,0
0,0,0,1,0,0,0,0,19,0,0,3,0,2,0
0,0,0,2,0,0,0,0,18,0,0,2,1,1,0
0,0,0,2,0,0,0,0,22,0,0,2,1,1,0
0,0,0,3,0,0,0,0,16,0,0,2,0,1,0
0,0,0,0,0,0,0,0,15,0,0,2,1,1,0
0,0,0,0,0,0,0,0,21,0,0,2,1,1,0
0,0,0,2,0,0,0,0,17,0,0,2,1,1,0
0,0,0,1,0,0,0,0,13,0,0,2,1,1,0
0,0,0,0,0,0,0,0,14,0,0,2,1,1,0
0,0,0,2,0,0,0,0,20,0,0,2,1,1,0
0,0,0,0,0,0,0,0,10,0,0,1,1,0,0
0,0,0,2,0,0,0,0,18,0,0,2,1,1,0
0,0,0,1,0,0,0,0,26,0,0,2,1,1,0
0,0,0,1,0,0,0,0,9,0,0,1,1,0,0
0,0,0,2,0,0,0,0,15,0,0,3,0,2,0
0,0,0,2,0,0,0,0,12,0,0,2,0,1,0
0,0,0,3,0,0,0,0,16,0,0,2,1,1,0
0,0,0,3,0,0,0,0,19,0,0,3,0,2,0
0,0,0,1,0,0,1,0,19,0,0,2,1,1,0
0,0,0,2,0,0,0,1,15,0,1,2,0,1,0
0,0,0,1,0,0,0,0,16,0,0,2,1,1,0
0,0,0,3,0,0,0,0,12,2,0,2,1,1,0
0,0,0,3,0,0,0,0,16,0,0,2,0,1,0
0,0,0,1,0,0,0,0,13,0,0,2,1,1,0
0,0,0,1,0,0,0,0,17,0,0,2,1,1,0
0,0,0,0,0,0,0,0,12,0,0,1,0,0,0
0,0,0,1,0,0,0,0,16,0,0,1,1,0,0
0,0,0,3,0,0,0,0,14,1,0,2,1,1,0
0,0,0,0,0,0,0,0,20,0,0,3,0,2,0
0,0,0,3,0,0,0,0,12,0,0,2,1,1,0
0,0,0,2,0,0,0,0,17,0,0,2,1,1,0
0,0,0,2,0,0,0,0,14,0,0,2,1,1,0
0,0,0,2,0,0,0,0,14,0,0,2,0,1,0
0,0,0,3,0,0,0,0,14,0,0,2,0,1,0
0,0,0,2,0,0,0,0,15,0,0,3,0,2,0
0,0,0,2,0,0,0,0,13,0,0,2,1,1,0
0,0,0,1,0,0,0,0,14,6,0,2,0,1,0
0,0,0,2,0,0,0,0,15,0,0,2,0,1,0
0,0,0,2,0,0,0,0,8,0,0,1,1,0,0
0,0,0,1,0,0,0,0,21,0,0,2,1,1,0
0,0,0,1,0,0,0,0,22,0,0,2,1,1,0
0,0,0,2,0,0,0,0,17,0,0,3,0,2,0
0,0,0,2,0,0,0,0,17,0,0,2,1,1,0
0,0,0,0,0,0,0,0,13,0,0,1,1,0,0
0,0,0,2,0,0,0,0,23,0,0,2,1,1,0
0,0,0,0,0,0,0,0,21,0,0,2,1,1,0
0,0,0,2,0,0,1,0,17,0,0,2,1,1,0
0,0,0,1,0,0,0,0,9,0,0,2,0,1,0
0,0,0,1,0,0,0,0,23,0,0,2,1,1,0
0,0,0,2,0,0,0,0,16,2,0,2,1,1,0
0,0,0,2,0,0,0,0,17,0,0,2,1,1,0
0,0,0,0,0,0,0,0,12,0,0,2,1,1,0
0,0,0,2,0,0,0,0,10,0,0,2,1,1,0
0,0,0,2,0,0,0,0,13,0,0,2,1,1,0
0,0,0,1,0,0,0,0,15,0,0,2,1,1,0
0,0,0,0,0,0,0,0,16,0,0,2,1,1,0
0,0,0,2,0,0,0,0,14,1,0,2,0,1,0
0,0,0,2,0,0,0,0,9,0,0,2,0,1,0
0,0,0,2,0,0,0,0,16,0,0,2,1,1,0
0,0,0,2,0,0,0,0,15,0,0,2,0,1,0
0,0,0,3,0,0,0,0,24,0,0,2,1,1,0
0,0,0,1,0,0,0,0,21,0,0,3,0,2,0
0,0,0,1,0,0,0,0,15,0,0,2,0,1,0
0,0,0,2,0,0,0,0,11,0,0,1,1,0,0
0,0,0,2,0,0,0,0,20,0,0,2,1,1,0
0,0,0,0,0,0,0,0,17,0,0,2,1,1,0
0,0,0,2,0,0,0,0,17,0,0,2,0,1,0
0,0,0,2,0,0,0,0,10,0,0,2,0,1,0
0,0,0,1,0,0,0,0,13,0,0,1,1,0,0
0,0,0,0,0,0,0,0,16,2,0,2,1,1,0
0,0,0,2,0,0,0,0,14,0,0,3,0,2,0
0,0,0,1,0,0,0,0,14,0,0,2,1,1,0
0,0,0,0,0,0,0,0,12,0,0,2,1,1,0
0,0,0,1,0,0,0,0,14,0,0,2,1,1,0
0,0,0,2,0,0,0,0,20,0,0,2,1,1,0
0,0,0,1,0,0,0,0,16,0,0,2,0,1,0
0,0,0,0,0,0,0,0,17,0,0,2,1,1,0
0,0,0,2,0,0,0,0,17,0,0,2,1,1,0
0,0,0,2,0,0,0,0,19,0,0,2,1,1,0
0,0,0,2,0,0,0,0,17,0,0,3,0,2,0
0,0,0,1,0,0,0,0,23,0,0,2,1,1,0
0,0,0,1,0,0,0,0,18,0,0,2,1,1,0
0,0,0,1,0,0,0,0,21,0,0,3,0,2,0
0,0,0,0,0,0,0,0,24,0,0,2,1,1,0
0,0,0,0,0,0,0,0,23,0,0,2,0,1,0
0,0,0,2,0,0,0,0,15,0,0,2,1,1,0
0,0,0,2,0,0,0,0,21,0,0,2,1,1,0
0,0,0,3,0,0,0,0,22,0,0,2,0,1,0
0,0,0,2,0,0,0,0,11,0,0,2,1,1,0
0,0,0,1,0,0,0,0,15,0,0,2,1,1,0
0,0,0,2,0,0,0,0,23,0,0,2,1,1,0
0,0,0,1,0,0,0,0,9,2,0,1,0,0,0
0,0,0,0,0,0,0,0,14,0,0,2,1,1,0
0,0,0,2,0,0,0,0,16,0,0,2,0,1,0
0,0,0,2,0,0,0,0,16,0,0,3,0,2,0
0,0,0,2,0,0,0,0,14,5,0,2,1,1,0
0,0,0,1,0,0,0,0,18,0,0,2,1,1,0
0,0,0,3,0,0,0,0,17,0,0,2,1,1,0
0,0,0,1,0,0,0,0,23,0,0,2,1,1,0
0,0,0,2,0,0,0,0,23,0,0,2,1,1,0
0,0,0,0,0,0,0,0,18,0,0,2,1,1,0
0,0,0,2,0,0,0,0,11,0,0,2,1,1,0
0,0,0,2,0,0,0,0,20,0,0,2,0,1,0
0,0,0,0,0,0,0,0,14,0,0,2,1,1,0
0,0,0,2,0,0,0,0,14,0,0,2,0,1,0
0,0,0,3,0,0,0,1,22,0,1,2,1,1,0
0,0,0,1,0,0,0,0,12,0,0,2,1,1,0
0,0,0,1,0,0,0,0,22,0,0,2,1,1,0
0,0,0,0,0,0,0,0,20,0,0,2,1,1,0
0,0,0,2,0,0,1,0,16,0,0,2,1,1,0
0,0,0,2,0,0,0,0,18,0,0,3,0,2,0
0,0,0,2,0,0,0,0,21,0,0,2,1,1,0
0,0,0,2,0,0,0,0,16,0,0,3,0,2,0
0,0,0,1,0,0,0,0,20,0,0,3,0,2,0
0,0,0,2,0,0,0,0,20,0,0,2,1,1,0
0,0,0,0,0,0,0,0,21,0,0,3,0,2,0
0,0,0,0,0,0,0,1,19,0,1,2,1,1,0
0,0,0,0,0,0,0,0,13,0,0,2,0,1,0
0,0,0,0,0,0,0,0,25,0,0,3,0,2,0
0,0,0,2,0,0,0,0,19,0,0,2,0,1,0
0,0,0,1,0,0,0,0,17,0,0,2,1,1,0
0,0,0,1,0,0,0,0,21,0,0,2,0,1,0
0,0,0,0,0,0,0,0,14,0,0,1,1,0,0
0,0,0,0,0,0,0,0,22,0,0,3,0,2,0
0,0,0,2,0,0,0,0,13,0,0,1,1,0,0
0,0,0,2,0,0,0,0,19,0,0,3,0,2,0
0,0,0,0,0,0,0,0,15,1,0,2,0,1,0
0,0,0,2,0,0,0,0,18,0,0,2,1,1,0
0,0,0,3,0,0,1,0,12,0,0,2,1,1,0
0,0,0,1,0,0,0,0,15,0,0,2,1,1,0
0,0,0,1,0,0,0,0,15,0,0,2,1,1,0
0,0,0,1,0,0,0,0,15,0,0,2,1,1,0
0,0,0,0,0,0,0,0,20,0,0,2,0,1,0
0,0,0,1,0,0,0,0,18,0,0,2,1,1,0
0,0,0,2,0,0,0,0,21,0,0,2,1,1,0
0,0,0,1,0,0,0,0,18,0,0,2,1,1,0
0,0,0,1,0,0,0,0,13,5,0,2,1,1,0
0,0,0,3,0,0,0,0,17,0,0,1,1,0,0
0,0,0,2,0,0,0,0,19,0,0,2,1,1,0
0,0,0,1,0,0,0,0,9,0,0,1,0,0,0
0,0,0,1,0,0,1,0,19,0,0,3,0,2,0
0,0,0,0,0,0,0,0,19,0,0,2,1,1,0
0,0,0,1,0,0,0,0,19,0,0,2,1,1,0
0,0,0,3,0,0,0,0,14,0,0,2,1,1,0
0,0,0,2,0,0,0,0,15,0,0,2,1,1,0
0,0,0,1,0,0,0,1,20,0,1,2,0,1,0
0,0,0,3,0,0,0,0,14,0,0,2,1,1,0
0,0,0,2,0,0,0,0,13,0,0,2,0,1,0
0,0,0,2,0,0,0,0,15,0,0,2,1,1,0
0,0,0,0,0,0,0,0,22,0,0,2,0,1,0
0,0,0,0,0,0,0,0,6,0,0,1,0,0,0
0,0,0,2,0,0,0,0,15,0,0,2,0,1,0
0,0,0,2,0,0,0,0,15,0,0,3,0,2,0
0,0,0,2,0,0,0,0,18,0,0,1,1,0,0
0,0,0,0,0,0,0,0,13,0,0,2,0,1,0
0,0,0,3,0,0,0,0,15,0,0,1,1,0,0
0,0,0,1,0,0,0,0,18,0,0,2,1,1,0
0,0,1,3,0,0,1,0,26,0,0,2,1,1,0
0,0,0,0,0,0,0,0,12,0,0,2,0,1,0
0,0,0,2,0,0,0,0,18,0,0,3,0,2,0
0,0,0,3,0,0,0,1,21,0,1,3,0,2,0
0,0,0,0,0,0,0,0,18,0,0,2,0,1,0
0,0,0,1,0,0,0,0,16,0,0,2,1,1,0
0,0,0,3,0,0,0,0,14,0,0,1,1,0,0
0,0,0,0,0,0,0,0,23,0,0,3,0,2,0
0,0,0,2,0,0,0,0,18,0,0,3,0,2,0
0,0,0,2,0,0,0,0,19,4,0,2,0,1,0
0,0,0,3,0,0,0,0,12,0,0,2,0,1,0
0,0,0,0,0,0,0,0,5,2,0,1,0,0,0
0,0,0,2,0,0,1,0,25,0,0,2,1,1,0
0,0,0,0,0,0,0,0,20,0,0,2,1,1,0
0,0,0,1,0,0,0,0,15,0,0,3,0,2,0
0,0,0,1,0,0,0,0,11,0,0,2,1,1,0
